datetime,open,high,low,close,volume,average,barCount,start_time,VIX,QQQ_close,XLK_close,returns,volatility_20,volume_ma_ratio,close_QQQ_spread,close_XLK_spread
2024-04-01 18:00:00-04:00,183.16,183.44,183.01,183.15,9389.0,183.257,44,2024-04-01 18:00:00-04:00,13.65,444.53,104.39,-0.0008183306055646877,0.009902383064379851,0.0025829600893188644,-261.38,78.76
2024-04-01 19:00:00-04:00,183.13,183.44,183.1,183.41,30296.0,183.339,115,2024-04-01 19:00:00-04:00,13.65,444.38,104.46,0.0014196014196012907,0.009899163598617653,0.009069275346609182,-260.97,78.95
2024-04-02 04:00:00-04:00,184.47,184.47,182.7,183.0,15983.0,183.148,85,2024-04-02 04:00:00-04:00,13.75,444.51,104.45,-0.002235428820674956,0.00990910633900379,0.0049705324210541964,-261.51,78.55
2024-04-02 05:00:00-04:00,182.99,183.1,182.51,182.51,5328.0,182.928,26,2024-04-02 05:00:00-04:00,13.76,444.23,104.45,-0.002677595628415297,0.009938681424058569,0.001657245540958164,-261.72,78.05999999999999
2024-04-02 06:00:00-04:00,182.44,182.44,181.82,182.08,9803.0,182.114,61,2024-04-02 06:00:00-04:00,13.91,443.75,104.45,-0.00235603528573769,0.009959070321275222,0.0030495922558586436,-261.66999999999996,77.63000000000001
2024-04-02 07:00:00-04:00,182.21,182.5,181.45,181.53,42583.0,181.788,215,2024-04-02 07:00:00-04:00,14.12,442.8,103.99,-0.003020650263620417,0.009989651184302615,0.013243212437666355,-261.27,77.54
2024-04-02 08:00:00-04:00,182.2,183.74,180.08,180.25,165040.0,181.131,663,2024-04-02 08:00:00-04:00,14.44,441.3,103.53,-0.007051176114140967,0.009625539434232559,0.05120395454370797,-261.05,76.72
2024-04-02 09:00:00-04:00,180.31,180.37,175.28,176.98,9013095.0,176.885,34462,2024-04-02 09:00:00-04:00,14.69,439.33,102.92,-0.018141470180305208,0.010398307351913381,2.4535616694170153,-262.35,74.05999999999999
2024-04-02 10:00:00-04:00,176.97,177.67,174.9,175.63,10782190.0,176.139,39829,2024-04-02 10:00:00-04:00,15.19,438.39,102.82,-0.0076279805627754715,0.010489941449051049,2.559657309185474,-262.76,72.81
2024-04-02 11:00:00-04:00,175.62,176.77,175.04,175.09,7548094.0,176.013,25071,2024-04-02 11:00:00-04:00,15.11,438.78,102.95,-0.0030746455616921242,0.010352996497863557,1.645591723858061,-263.68999999999994,72.14
2024-04-02 12:00:00-04:00,175.09,176.43,174.83,176.43,5118212.0,175.534,17521,2024-04-02 12:00:00-04:00,14.77,440.13,103.17,0.007653206922154432,0.010547871506223489,1.059332607947534,-263.7,73.26
2024-04-02 13:00:00-04:00,176.44,177.45,176.36,177.15,4885728.0,176.91,16570,2024-04-02 13:00:00-04:00,14.76,439.82,103.17,0.004080938615881546,0.006993569776533313,1.0815187932597707,-262.66999999999996,73.98
2024-04-02 14:00:00-04:00,177.15,177.85,176.96,177.76,5643047.0,177.411,17785,2024-04-02 14:00:00-04:00,14.72,439.84,103.22,0.003443409539937825,0.005773174809132339,1.3824383868903503,-262.08,74.53999999999999
2024-04-02 15:00:00-04:00,177.75,179.21,177.44,178.66,6935416.0,178.324,24786,2024-04-02 15:00:00-04:00,14.62,441.07,103.44,0.005063006300630057,0.005937876499488009,1.7499253803150148,-262.40999999999997,75.22
2024-04-02 16:00:00-04:00,178.7,178.77,178.09,178.28,2141869.0,178.68,593,2024-04-02 16:00:00-04:00,14.61,441.4,103.41,-0.002126945035262451,0.00542180306722341,0.5794706268881292,-263.12,74.87
2024-04-02 17:00:00-04:00,178.25,178.7,178.21,178.3,20846.0,178.326,81,2024-04-02 17:00:00-04:00,14.61,441.38,103.32,0.00011218308279126177,0.005393716639309083,0.006183176897366012,-263.08,74.98000000000002
2024-04-02 18:00:00-04:00,178.21,178.29,178.03,178.14,32982.0,178.132,104,2024-04-02 18:00:00-04:00,14.61,440.97,103.32,-0.0008973639932698951,0.005394256534932963,0.010870591071333138,-262.83000000000004,74.82
2024-04-02 19:00:00-04:00,178.1,178.23,178.03,178.1,37693.0,178.12,116,2024-04-02 19:00:00-04:00,14.61,441.0,103.32,-0.00022454249466707932,0.005397043901532449,0.0140390632194552,-262.9,74.78
2024-04-03 04:00:00-04:00,177.11,177.57,176.61,177.57,11808.0,177.189,72,2024-04-03 04:00:00-04:00,15.04,440.41,103.32,-0.002975856260527765,0.005402834861285435,0.004500482807130415,-262.84000000000003,74.78
2024-04-03 05:00:00-04:00,177.46,177.46,176.81,176.81,4032.0,177.118,18,2024-04-03 05:00:00-04:00,15.13,439.58,103.32,-0.0042800022526326975,0.005416492796315145,0.0015373635975863848,-262.77,74.78
2024-04-03 06:00:00-04:00,177.0,177.17,176.84,177.17,2881.0,176.993,21,2024-04-03 06:00:00-04:00,15.13,439.63,103.32,0.0020360839319042423,0.005480580656726041,0.0010986344557162417,-262.46000000000004,74.78
2024-04-03 07:00:00-04:00,177.25,178.25,177.2,178.07,29374.0,177.647,146,2024-04-03 07:00:00-04:00,14.96,440.55,103.22,0.005079866794604149,0.005646861440357756,0.011201616046858402,-262.48,74.85
2024-04-03 08:00:00-04:00,177.44,178.29,177.0,177.0,112373.0,177.583,417,2024-04-03 08:00:00-04:00,15.1,439.63,103.03,-0.006008872915145735,0.005736425285792098,0.04277422151719999,-262.63,73.97
2024-04-03 09:00:00-04:00,177.03,180.4,176.63,179.01,7374901.0,179.284,25971,2024-04-03 09:00:00-04:00,15.09,439.7,103.13,0.011355932203389818,0.006421462572911855,2.461912492374019,-260.69,75.88
2024-04-03 10:00:00-04:00,179.07,182.05,179.07,181.2,10541040.0,181.114,37810,2024-04-03 10:00:00-04:00,14.43,443.48,104.13,0.012233953410423881,0.007050971290347803,2.992776989530459,-262.28000000000003,77.07
2024-04-03 11:00:00-04:00,181.19,181.98,180.31,180.45,5992628.0,181.205,20342,2024-04-03 11:00:00-04:00,14.5,442.87,104.02,-0.004139072847682113,0.007078744778240151,1.5688894184877513,-262.42,76.42999999999999
2024-04-03 12:00:00-04:00,180.45,181.47,179.77,181.07,5424815.0,180.712,17016,2024-04-03 12:00:00-04:00,14.39,443.06,104.0,0.003435854807425809,0.006937342671410363,1.3287480938856593,-261.99,77.07
2024-04-03 13:00:00-04:00,181.08,181.79,180.92,181.48,3274661.0,181.336,11387,2024-04-03 13:00:00-04:00,14.3,443.17,104.06,0.0022643176672005882,0.005426077200105063,0.8627224358321635,-261.69000000000005,77.41999999999999
2024-04-03 14:00:00-04:00,181.48,181.88,180.91,181.15,3674050.0,181.471,12973,2024-04-03 14:00:00-04:00,14.36,442.72,103.91,-0.0018183821908749342,0.005068366392746137,1.0679376715409674,-261.57000000000005,77.24000000000001
2024-04-03 15:00:00-04:00,181.14,181.26,179.67,180.77,4922233.0,180.36,19788,2024-04-03 15:00:00-04:00,14.4,442.06,103.68,-0.0020977090808721455,0.005025871587650932,1.487515621838905,-261.28999999999996,77.09
2024-04-03 16:00:00-04:00,180.77,181.11,180.73,180.75,1248741.0,180.775,396,2024-04-03 16:00:00-04:00,14.33,442.49,103.74,-0.00011063782707310121,0.0048305330447504175,0.4008084078992131,-261.74,77.01
2024-04-03 17:00:00-04:00,180.75,180.85,180.55,180.61,18152.0,180.705,82,2024-04-03 17:00:00-04:00,14.33,442.58,103.74,-0.0007745504840940276,0.004801173739433987,0.0063199445465949855,-261.96999999999997,76.87000000000002
2024-04-03 18:00:00-04:00,180.72,180.73,180.55,180.62,26642.0,180.615,70,2024-04-03 18:00:00-04:00,14.33,442.5,103.7,5.536791982718725e-05,0.004769292105377179,0.010281100420422606,-261.88,76.92
2024-04-03 19:00:00-04:00,180.69,181.5,180.65,181.5,44657.0,181.139,165,2024-04-03 19:00:00-04:00,14.33,443.81,103.86,0.004872107186357999,0.00476051354505732,0.019875656199972325,-262.31,77.64
2024-04-04 04:00:00-04:00,181.84,182.07,181.64,181.83,7798.0,181.92,36,2024-04-04 04:00:00-04:00,14.25,444.07,103.86,0.001818181818181941,0.004714379139241697,0.0036437288298502226,-262.24,77.64
2024-04-04 05:00:00-04:00,181.88,182.13,181.85,182.0,1511.0,182.0,11,2024-04-04 05:00:00-04:00,14.23,444.34,103.86,0.0009349392289501601,0.0047098407915388855,0.0007063557903363983,-262.34,77.64
2024-04-04 06:00:00-04:00,182.0,182.14,181.75,182.1,4163.0,181.965,21,2024-04-04 06:00:00-04:00,14.19,444.45,104.26,0.0005494505494505475,0.004689618120865755,0.0019474131553956877,-262.35,77.83999999999999
2024-04-04 07:00:00-04:00,182.1,182.41,181.82,182.16,26289.0,182.078,115,2024-04-04 07:00:00-04:00,14.2,444.28,104.21,0.0003294892915979286,0.004682949665430829,0.012301033796399009,-262.12,77.95
2024-04-04 08:00:00-04:00,181.96,183.5,181.19,183.4,222278.0,182.669,687,2024-04-04 08:00:00-04:00,14.01,446.2,104.73,0.0068072024593763825,0.004741199682497548,0.10349771457175304,-262.79999999999995,78.67
2024-04-04 09:00:00-04:00,183.3,183.6,179.24,179.55,8159973.0,180.887,27484,2024-04-04 09:00:00-04:00,14.0,445.77,104.64,-0.020992366412213692,0.006843684379528468,3.193154808257463,-266.21999999999997,74.91000000000001
2024-04-04 10:00:00-04:00,179.57,180.0,177.82,178.03,10124720.0,178.955,34838,2024-04-04 10:00:00-04:00,13.9,445.39,104.56,-0.00846560846560851,0.007139645819562593,3.3070569369609664,-267.36,73.47
2024-04-04 11:00:00-04:00,178.03,178.25,177.11,177.53,7366626.0,177.617,24591,2024-04-04 11:00:00-04:00,13.81,446.2,104.68,-0.002808515418749602,0.007077361141657011,2.148698819808019,-268.66999999999996,72.85
2024-04-04 12:00:00-04:00,177.56,178.01,176.84,177.01,6087234.0,177.463,20677,2024-04-04 12:00:00-04:00,13.77,446.71,104.79,-0.002929082408607009,0.00697544030642807,1.6332116641440995,-269.7,72.21999999999998
2024-04-04 13:00:00-04:00,177.01,177.04,175.92,176.05,5016585.0,176.433,17646,2024-04-04 13:00:00-04:00,13.98,445.31,104.42,-0.005423422405513745,0.006536261396530554,1.3899284275874384,-269.26,71.63000000000001
2024-04-04 14:00:00-04:00,176.03,176.17,169.58,169.89,14448339.0,172.527,46855,2024-04-04 14:00:00-04:00,16.19,438.88,102.88,-0.0349900596421473,0.009453714816514965,3.797592640864994,-268.99,67.00999999999999
2024-04-04 15:00:00-04:00,169.87,169.87,165.65,165.77,18694493.0,167.281,65932,2024-04-04 15:00:00-04:00,16.54,435.24,102.05,-0.024250985932073532,0.010565983777011137,4.2107578037965645,-269.47,63.72000000000001
2024-04-04 16:00:00-04:00,165.87,166.1,165.13,165.39,4430270.0,165.795,2009,2024-04-04 16:00:00-04:00,16.35,435.22,102.08,-0.0022923327501962465,0.010425386246394774,1.0091798447632025,-269.83000000000004,63.30999999999999
2024-04-04 17:00:00-04:00,165.36,166.2,165.36,166.16,217878.0,165.813,923,2024-04-04 17:00:00-04:00,16.35,435.77,102.08,0.0046556623737832314,0.010519923785085171,0.05142110761912611,-269.61,64.08
2024-04-04 18:00:00-04:00,166.19,166.57,166.1,166.46,150571.0,166.374,474,2024-04-04 18:00:00-04:00,16.35,435.71,102.36,0.0018054886856042618,0.010596689029419567,0.03707770752054014,-269.25,64.10000000000001
2024-04-04 19:00:00-04:00,166.41,166.41,165.46,165.47,168003.0,165.883,537,2024-04-04 19:00:00-04:00,16.35,435.7,102.36,-0.005947374744683431,0.010592116928415022,0.043942501583373074,-270.23,63.11
2024-04-05 04:00:00-04:00,168.0,168.35,167.1,167.79,163830.0,167.781,284,2024-04-05 04:00:00-04:00,16.56,436.7,102.45,0.01402066839910554,0.01133558064444224,0.04346775641266812,-268.90999999999997,65.33999999999999
2024-04-05 05:00:00-04:00,167.85,168.53,167.82,168.27,210457.0,168.306,267,2024-04-05 05:00:00-04:00,16.64,436.83,102.45,0.0028607187555873548,0.011413017105403144,0.05569684994572814,-268.55999999999995,65.82000000000001
2024-04-05 06:00:00-04:00,168.27,168.27,167.55,167.9,25832.0,167.846,128,2024-04-05 06:00:00-04:00,16.71,436.86,102.44,-0.0021988470909847235,0.011387476763913084,0.006836439029858171,-268.96000000000004,65.46000000000001
2024-04-05 07:00:00-04:00,167.9,168.28,167.4,167.83,102570.0,167.762,378,2024-04-05 07:00:00-04:00,16.55,437.04,102.54,-0.00041691483025607656,0.011241283367759407,0.02712436509495908,-269.21000000000004,65.29
2024-04-05 08:00:00-04:00,167.59,168.3,165.8,167.23,607752.0,167.324,2253,2024-04-05 08:00:00-04:00,16.29,436.93,102.58,-0.003575046177679897,0.011162652261935111,0.1594534936099567,-269.70000000000005,64.64999999999999
2024-04-05 09:00:00-04:00,167.35,170.37,165.58,169.53,11445972.0,168.503,39005,2024-04-05 09:00:00-04:00,16.46,438.47,102.74,0.013753513125635441,0.011816785378527102,2.6110348657612614,-268.94000000000005,66.79
2024-04-05 10:00:00-04:00,169.52,171.36,168.65,171.16,13322894.0,170.098,43274,2024-04-05 10:00:00-04:00,15.99,440.91,103.21,0.00961481743644188,0.0121485055880929,2.638391027711881,-269.75,67.95
2024-04-05 11:00:00-04:00,171.15,172.08,169.92,171.84,8047757.0,171.172,27322,2024-04-05 11:00:00-04:00,15.55,441.96,103.53,0.003972890862351086,0.012228463265507337,1.4764625626091408,-270.12,68.31
2024-04-05 12:00:00-04:00,171.84,172.56,171.41,172.4,4820136.0,172.034,18622,2024-04-05 12:00:00-04:00,15.64,443.01,103.71,0.0032588454376163423,0.012106259723540498,0.8485266665570538,-270.61,68.69000000000001
2024-04-05 13:00:00-04:00,172.39,172.69,170.6,170.64,4617218.0,171.853,17159,2024-04-05 13:00:00-04:00,16.5,440.37,103.15,-0.010208816705336576,0.01148791521157222,0.8389668758827463,-269.73,67.48999999999998
2024-04-05 14:00:00-04:00,170.63,171.62,170.08,170.5,5773789.0,170.892,19743,2024-04-05 14:00:00-04:00,16.37,440.1,103.1,-0.0008204406938583375,0.011405097441789446,1.092297952918346,-269.6,67.4
2024-04-05 15:00:00-04:00,170.5,171.33,170.24,170.39,5286763.0,170.617,22723,2024-04-05 15:00:00-04:00,16.09,440.51,103.22,-0.00064516129032266,0.011408242148344886,1.0202330232161276,-270.12,67.16999999999999
2024-04-05 16:00:00-04:00,170.42,170.46,170.1,170.21,1938950.0,170.411,470,2024-04-05 16:00:00-04:00,16.03,440.87,103.22,-0.0010564000234754012,0.01140779491866483,0.3897776359746656,-270.65999999999997,66.99000000000001
2024-04-05 17:00:00-04:00,170.2,170.43,170.02,170.05,41600.0,170.261,132,2024-04-05 17:00:00-04:00,16.03,440.55,103.07,-0.0009400152752482294,0.011378806625114656,0.00880282863662573,-270.5,66.98000000000002
2024-04-05 18:00:00-04:00,170.08,170.41,170.0,170.38,35157.0,170.177,113,2024-04-05 18:00:00-04:00,16.03,440.7,103.26,0.0019406057042046232,0.008254769548327996,0.00877806981138473,-270.32,67.11999999999999
2024-04-05 19:00:00-04:00,170.33,170.55,170.2,170.55,21654.0,170.363,77,2024-04-05 19:00:00-04:00,16.03,440.63,103.2,0.000997769691278405,0.005923985178930425,0.007050084265502189,-270.08,67.35000000000001
2024-04-08 04:00:00-04:00,170.65,170.65,168.94,169.26,15209.0,169.629,82,2024-04-08 04:00:00-04:00,16.38,440.02,103.2,-0.007563764291996566,0.006209143234012108,0.005335181581391459,-270.76,67.35000000000001
2024-04-08 05:00:00-04:00,169.2,169.48,169.0,169.25,6964.0,169.159,45,2024-04-08 05:00:00-04:00,16.27,440.75,103.2,-5.908070424198719e-05,0.006159357898013583,0.0024519798029254683,-271.5,67.35000000000001
2024-04-08 06:00:00-04:00,169.06,169.72,169.0,169.71,9429.0,169.326,62,2024-04-08 06:00:00-04:00,16.12,440.97,103.2,0.002717872968980739,0.006169478528740384,0.0033281601955852695,-271.26,67.35000000000001
2024-04-08 07:00:00-04:00,169.75,170.02,167.74,167.97,80923.0,169.005,417,2024-04-08 07:00:00-04:00,16.05,440.85,103.06,-0.010252784161216222,0.00649085389465573,0.02860740820975311,-272.88,64.91
2024-04-08 08:00:00-04:00,169.61,170.85,167.75,168.9,202941.0,168.739,781,2024-04-08 08:00:00-04:00,15.86,442.1,103.49,0.005536702982675612,0.0058220778890222995,0.07169290927802321,-273.20000000000005,65.41000000000001
2024-04-08 09:00:00-04:00,168.87,169.4,166.82,169.11,6906078.0,167.973,26419,2024-04-08 09:00:00-04:00,15.86,440.76,103.16,0.001243339253996556,0.00579648381547532,2.1816847078518347,-271.65,65.95000000000002
2024-04-08 10:00:00-04:00,169.12,171.66,168.91,170.76,8705088.0,170.411,31739,2024-04-08 10:00:00-04:00,15.49,442.25,103.47,0.00975696292354078,0.006135599779101731,2.418454726123953,-271.49,67.28999999999999
2024-04-08 11:00:00-04:00,170.77,170.95,168.91,169.49,5774905.0,169.919,20606,2024-04-08 11:00:00-04:00,15.57,440.75,103.1,-0.0074373389552587765,0.006407461326375054,1.4872050809323922,-271.26,66.39000000000001
2024-04-08 12:00:00-04:00,169.47,170.21,168.59,170.17,3998632.0,169.395,14942,2024-04-08 12:00:00-04:00,15.39,441.09,103.2,0.004012036108324901,0.006377295094846406,0.9866823987778027,-270.91999999999996,66.96999999999998
2024-04-08 13:00:00-04:00,170.16,170.49,169.67,170.28,3341857.0,170.142,11455,2024-04-08 13:00:00-04:00,15.39,440.86,103.14,0.0006464124111182912,0.005613685223080175,0.9162306205641656,-270.58000000000004,67.14
2024-04-08 14:00:00-04:00,170.3,170.48,169.76,170.47,2557742.0,170.188,9632,2024-04-08 14:00:00-04:00,15.26,441.14,103.26,0.0011158092553440468,0.005170519931542276,0.822652672141193,-270.66999999999996,67.21
2024-04-08 15:00:00-04:00,170.48,170.62,169.34,169.89,4464690.0,169.919,18538,2024-04-08 15:00:00-04:00,15.28,440.62,103.1,-0.003402358186191168,0.005120816712128002,1.5237921338368055,-270.73,66.78999999999999
2024-04-08 16:00:00-04:00,169.9,169.97,169.33,169.48,873583.0,169.888,307,2024-04-08 16:00:00-04:00,15.19,440.93,103.13,-0.0024133262699393976,0.005054950015339473,0.319682451368056,-271.45000000000005,66.35
2024-04-08 17:00:00-04:00,169.48,169.68,169.45,169.57,14650.0,169.584,69,2024-04-08 17:00:00-04:00,15.19,441.08,103.05,0.0005310361104555739,0.004553021010290719,0.005854075207563928,-271.51,66.52
2024-04-08 18:00:00-04:00,169.57,169.9,169.47,169.52,13750.0,169.579,59,2024-04-08 18:00:00-04:00,15.19,441.05,103.05,-0.0002948634782095061,0.004551403508959598,0.006208997333856545,-271.53,66.47000000000001
2024-04-08 19:00:00-04:00,169.6,169.7,169.51,169.69,38437.0,169.653,86,2024-04-08 19:00:00-04:00,15.19,440.74,103.05,0.0010028315243038044,0.004559323649860007,0.019689956818306452,-271.05,66.64
2024-04-09 04:00:00-04:00,169.43,170.5,169.13,170.34,7636.0,169.986,44,2024-04-09 04:00:00-04:00,15.4,440.88,103.11,0.0038305144675585545,0.0046410011239075705,0.004115230218594659,-270.53999999999996,67.23
2024-04-09 05:00:00-04:00,170.23,170.55,170.08,170.5,2765.0,170.363,19,2024-04-09 05:00:00-04:00,15.35,441.29,103.11,0.0009392978748385961,0.004638959800232477,0.0014916882215165101,-270.79,67.39
2024-04-09 06:00:00-04:00,170.58,170.58,169.6,169.81,9867.0,170.094,53,2024-04-09 06:00:00-04:00,15.43,440.34,103.13,-0.004046920821114353,0.0047094706349694185,0.005326775861882808,-270.53,66.68
2024-04-09 07:00:00-04:00,170.03,170.38,169.9,170.25,12213.0,170.145,64,2024-04-09 07:00:00-04:00,15.29,441.78,103.35,0.002591131264354285,0.004743388352712264,0.00659496266998951,-271.53,66.9
2024-04-09 08:00:00-04:00,169.98,170.68,169.03,170.55,69896.0,170.265,279,2024-04-09 08:00:00-04:00,15.2,442.27,103.38,0.0017621145374449032,0.00441577961398168,0.03768786440090147,-271.71999999999997,67.17000000000002
2024-04-09 09:00:00-04:00,170.56,171.6,168.23,169.66,6331608.0,170.2,21436,2024-04-09 09:00:00-04:00,15.21,441.78,103.46,-0.005218411023160452,0.0045905745243237294,2.916670063977701,-272.12,66.2
2024-04-09 10:00:00-04:00,169.65,170.2,167.29,168.47,8220490.0,168.795,28624,2024-04-09 10:00:00-04:00,16.13,438.8,102.66,-0.007014028056112176,0.004812364509658855,3.1845237651355376,-270.33000000000004,65.81
2024-04-09 11:00:00-04:00,168.47,169.54,167.81,169.37,4509384.0,168.804,16281,2024-04-09 11:00:00-04:00,15.82,439.85,103.04,0.005342197423873651,0.004367152594579106,1.6088793156412353,-270.48,66.33
2024-04-09 12:00:00-04:00,169.33,170.13,168.96,169.15,3702740.0,169.565,13547,2024-04-09 12:00:00-04:00,15.82,439.89,103.02,-0.001298931333766351,0.0042106570659410985,1.2434479535575342,-270.74,66.13000000000001
2024-04-09 13:00:00-04:00,169.15,169.35,168.32,168.97,3866703.0,168.842,13785,2024-04-09 13:00:00-04:00,15.63,439.7,102.99,-0.0010641442506651444,0.004208784492363909,1.3683415269089974,-270.73,65.98
2024-04-09 14:00:00-04:00,168.98,169.76,168.76,169.55,2906493.0,169.379,10813,2024-04-09 14:00:00-04:00,15.65,439.6,102.92,0.003432561993253369,0.0036326757450360937,1.1461377224723646,-270.05,66.63000000000001
2024-04-09 15:00:00-04:00,169.56,170.86,168.76,170.78,5696511.0,169.844,22134,2024-04-09 15:00:00-04:00,15.1,442.26,103.62,0.007254497198466492,0.003609292688215324,2.2498225550426922,-271.48,67.16
2024-04-09 16:00:00-04:00,170.71,171.0,170.56,170.71,992329.0,170.777,542,2024-04-09 16:00:00-04:00,14.98,442.76,103.74,-0.00040988406136543976,0.0035094980795043755,0.4166530907424849,-272.04999999999995,66.97000000000001
2024-04-09 17:00:00-04:00,170.78,170.78,170.11,170.35,22129.0,170.54,81,2024-04-09 17:00:00-04:00,14.98,442.66,103.69,-0.002108839552457442,0.0035434891467231743,0.009987449455715823,-272.31000000000006,66.66
2024-04-09 18:00:00-04:00,170.37,170.5,170.26,170.41,9782.0,170.414,32,2024-04-09 18:00:00-04:00,14.98,442.56,103.69,0.0003522160258291329,0.0035352388112872644,0.004684231465201935,-272.15,66.72
2024-04-09 19:00:00-04:00,170.37,170.4,170.08,170.1,27347.0,170.225,84,2024-04-09 19:00:00-04:00,14.98,442.41,103.66,-0.0018191420691273663,0.0034724873640498886,0.014652148892986406,-272.31000000000006,66.44
2024-04-10 04:00:00-04:00,170.62,170.78,170.3,170.3,3712.0,170.489,18,2024-04-10 04:00:00-04:00,15.17,443.38,103.71,0.0011757789535569163,0.003430014070984399,0.0020362910735461487,-273.08,66.59000000000002
2024-04-10 05:00:00-04:00,170.26,170.3,169.86,169.87,2862.0,170.082,16,2024-04-10 05:00:00-04:00,15.29,442.23,103.71,-0.0025249559600705185,0.0034843314035239983,0.001570514538865488,-272.36,66.16000000000001
2024-04-10 06:00:00-04:00,169.83,170.11,169.71,170.11,3462.0,169.896,18,2024-04-10 06:00:00-04:00,15.25,442.6,103.42,0.0014128451168540224,0.003495203853908071,0.0019002992779246974,-272.49,66.69000000000001
2024-04-10 07:00:00-04:00,170.06,170.21,169.98,170.0,5907.0,170.107,32,2024-04-10 07:00:00-04:00,15.03,442.75,103.42,-0.0006466404091470812,0.003494215258703765,0.0032452623948750893,-272.75,66.58
2024-04-10 08:00:00-04:00,170.12,171.0,166.3,166.42,398867.0,167.614,1657,2024-04-10 08:00:00-04:00,16.05,436.19,102.39,-0.021058823529411796,0.005779456249348995,0.21680460590002457,-269.77,64.02999999999999
2024-04-10 09:00:00-04:00,166.41,169.78,166.07,168.81,6877236.0,168.343,23165,2024-04-10 09:00:00-04:00,16.33,437.98,102.49,0.014361254656892308,0.006734814886539528,3.1496719750046362,-269.17,66.32000000000001
2024-04-10 10:00:00-04:00,168.8,169.15,166.1,166.44,8548534.0,167.683,30340,2024-04-10 10:00:00-04:00,15.73,437.47,102.27,-0.0140394526390617,0.007355678141893496,3.274785639536927,-271.03000000000003,64.17
2024-04-10 11:00:00-04:00,166.43,167.84,166.02,166.48,5685115.0,166.958,19968,2024-04-10 11:00:00-04:00,15.85,437.15,102.13,0.0002403268445085871,0.007314344396621487,1.9644112888165735,-270.66999999999996,64.35
2024-04-10 12:00:00-04:00,166.47,166.68,165.67,166.25,5276469.0,166.1,17990,2024-04-10 12:00:00-04:00,15.54,438.27,102.41,-0.001381547333012878,0.007283461876394307,1.6727414924752344,-272.02,63.84
2024-04-10 13:00:00-04:00,166.25,166.38,164.0,165.01,7634233.0,164.97,25968,2024-04-10 13:00:00-04:00,16.11,437.65,102.26,-0.007458646616541387,0.00736446895051712,2.3712367878984266,-272.64,62.749999999999986
2024-04-10 14:00:00-04:00,164.97,165.47,164.35,164.73,4788164.0,164.898,17155,2024-04-10 14:00:00-04:00,16.31,436.76,102.01,-0.0016968668565541245,0.007244718085005233,1.570972029764963,-272.03,62.719999999999985
2024-04-10 15:00:00-04:00,164.74,167.27,164.3,167.08,8033910.0,166.103,33024,2024-04-10 15:00:00-04:00,15.62,438.27,102.34,0.014265768226795483,0.007906690526830962,2.4918107632450073,-271.18999999999994,64.74000000000001
2024-04-10 16:00:00-04:00,167.14,167.29,166.4,166.5,2078433.0,167.113,538,2024-04-10 16:00:00-04:00,15.8,438.32,102.16,-0.0034713909504430207,0.007930951226465612,0.6613084899443029,-271.82,64.34
2024-04-10 17:00:00-04:00,166.6,166.6,166.31,166.5,43143.0,166.467,167,2024-04-10 17:00:00-04:00,15.8,438.02,102.28,0.0,0.007932367565705933,0.014616164835295509,-271.52,64.22
2024-04-10 18:00:00-04:00,166.5,166.5,166.22,166.31,31259.0,166.375,128,2024-04-10 18:00:00-04:00,15.8,437.78,102.35,-0.0011411411411411665,0.007872476814850435,0.011132240648422834,-271.46999999999997,63.96000000000001
2024-04-10 19:00:00-04:00,166.35,166.42,166.15,166.16,31251.0,166.285,125,2024-04-10 19:00:00-04:00,15.8,437.46,102.1,-0.0009019301304792338,0.007633558752141053,0.012378069029153161,-271.29999999999995,64.06
2024-04-11 04:00:00-04:00,166.68,166.9,166.27,166.3,6131.0,166.659,33,2024-04-11 04:00:00-04:00,16.26,437.73,102.45,0.0008425613866154258,0.007646738517721576,0.0024767741323786694,-271.43,63.85000000000001
2024-04-11 05:00:00-04:00,166.3,166.45,166.18,166.25,1334.0,166.296,8,2024-04-11 05:00:00-04:00,16.3,437.68,102.45,-0.0003006614552014675,0.00764711157834612,0.0005391298440275942,-271.43,63.8
2024-04-11 06:00:00-04:00,166.38,166.5,166.35,166.5,7110.0,166.475,35,2024-04-11 06:00:00-04:00,16.42,437.83,102.45,0.0015037593984963404,0.007663647960521803,0.0028736283148499955,-271.33,64.05
2024-04-11 07:00:00-04:00,166.43,166.43,165.8,165.98,15402.0,166.044,72,2024-04-11 07:00:00-04:00,16.67,436.9,102.25,-0.0031231231231232393,0.007675339981437759,0.006226485184688538,-270.91999999999996,63.72999999999999
2024-04-11 08:00:00-04:00,166.2,168.6,165.5,167.45,348102.0,167.319,1156,2024-04-11 08:00:00-04:00,15.96,439.79,102.75,0.008856488733582246,0.007986176015680925,0.13975250659795854,-272.34000000000003,64.69999999999999
2024-04-11 09:00:00-04:00,167.46,168.95,166.54,168.14,5483882.0,167.802,18080,2024-04-11 09:00:00-04:00,15.76,440.17,102.81,0.004120633024783604,0.008049205042852616,1.9833945363321281,-272.03000000000003,65.32999999999998
2024-04-11 10:00:00-04:00,168.15,170.54,167.52,169.76,10495599.0,169.211,35242,2024-04-11 10:00:00-04:00,16.38,439.57,102.76,0.009634828119424288,0.008355158530340486,3.1906326426319493,-269.81,66.99999999999999
