datetime,open,high,low,close,volume,average,barCount,start_time,VIX,SPY_close,QQQ_close,returns,volatility_20,volume_ma_ratio,close_SPY_spread,close_QQQ_spread
2023-04-12 09:00:00-04:00,131.82,133.25,131.31,131.66,415379.0,132.367,2094,2023-04-12 09:00:00-04:00,18.61,410.75,315.63,-0.0025757575757575646,0.008858679090327372,2.481928329949439,-279.09000000000003,-183.97
2023-04-12 10:00:00-04:00,131.65,134.38,131.15,133.34,709453.0,133.515,4528,2023-04-12 10:00:00-04:00,19.24,409.17,314.3,0.012760139753911659,0.008831604270221938,3.498330354994339,-275.83000000000004,-180.96
2023-04-12 11:00:00-04:00,133.34,136.85,132.93,136.67,687223.0,135.325,4202,2023-04-12 11:00:00-04:00,18.82,410.34,315.78,0.024973751312434178,0.010169323376050783,2.899890456000108,-273.66999999999996,-179.10999999999999
2023-04-12 12:00:00-04:00,136.67,136.8,135.44,136.5,419556.0,136.103,2678,2023-04-12 12:00:00-04:00,18.63,410.86,316.1,-0.0012438721006803322,0.01014591719440509,1.6292971831677814,-274.36,-179.60000000000002
2023-04-12 13:00:00-04:00,136.5,137.16,135.61,135.82,395566.0,136.536,2326,2023-04-12 13:00:00-04:00,18.47,410.88,315.7,-0.004981684981685053,0.008289493313080102,1.598222572026196,-275.06,-179.88
2023-04-12 14:00:00-04:00,135.8,136.09,134.73,134.94,345089.0,135.348,2209,2023-04-12 14:00:00-04:00,18.85,409.02,314.1,-0.006479163598880788,0.007545673001010301,1.4878672009247405,-274.08,-179.16000000000003
2023-04-12 15:00:00-04:00,134.94,135.18,134.0,135.01,833998.0,134.606,5893,2023-04-12 15:00:00-04:00,19.16,408.07,313.04,0.000518749073662228,0.0075028575938402555,3.193652810430786,-273.06,-178.03000000000003
2023-04-12 16:00:00-04:00,135.01,135.39,134.72,134.86,189975.0,135.01,43,2023-04-12 16:00:00-04:00,19.09,407.77,313.04,-0.0011110288126803258,0.007494349248236441,0.7322222903150089,-272.90999999999997,-178.18
2023-04-12 17:00:00-04:00,134.84,135.24,134.7,134.9,4186.0,134.838,7,2023-04-12 17:00:00-04:00,19.09,407.79,312.9,0.0002966038855107822,0.007502319244686132,0.01682395077889145,-272.89,-177.99999999999997
2023-04-12 18:00:00-04:00,135.0,135.0,134.7,134.7,501.0,134.94,2,2023-04-12 18:00:00-04:00,19.09,407.32,312.54,-0.001482579688658392,0.007511299555579292,0.0020817785785399792,-272.62,-177.84000000000003
2023-04-12 19:00:00-04:00,134.7,134.95,134.7,134.95,400.0,134.763,3,2023-04-12 19:00:00-04:00,19.09,407.2,312.4,0.0018559762435039762,0.007499480979114831,0.0018964981398909182,-272.25,-177.45
2023-04-13 07:00:00-04:00,135.87,135.87,135.75,135.75,655.0,135.777,4,2023-04-13 07:00:00-04:00,19.03,408.22,313.38,0.00592812152649147,0.007548897966744178,0.0032537764297925708,-272.47,-177.63
2023-04-13 08:00:00-04:00,136.43,136.8,135.1,136.8,18878.0,135.845,49,2023-04-13 08:00:00-04:00,18.56,409.55,314.78,0.00773480662983439,0.007596684355121956,0.09335910541819592,-272.75,-177.97999999999996
2023-04-13 09:00:00-04:00,136.4,140.21,135.09,137.58,661132.0,138.343,3565,2023-04-13 09:00:00-04:00,18.62,409.14,315.79,0.0057017543859649855,0.007625515158050207,2.8104585999228875,-271.55999999999995,-178.21
2023-04-13 10:00:00-04:00,137.58,138.95,137.24,138.72,496777.0,138.265,3145,2023-04-13 10:00:00-04:00,18.32,410.26,316.79,0.008286088094199728,0.007688489358632929,1.9103299297917402,-271.53999999999996,-178.07000000000002
2023-04-13 11:00:00-04:00,138.76,139.3,138.07,138.75,373187.0,138.624,2503,2023-04-13 11:00:00-04:00,18.17,410.95,317.52,0.00021626297577848064,0.0077182096842622035,1.3390175387985954,-272.2,-178.76999999999998
2023-04-13 12:00:00-04:00,138.79,138.94,137.37,137.4,255353.0,138.033,1600,2023-04-13 12:00:00-04:00,18.1,411.49,317.71,-0.009729729729729741,0.008110296749828484,0.8762353924594543,-274.09000000000003,-180.30999999999997
2023-04-13 13:00:00-04:00,137.44,138.19,136.89,138.09,288912.0,137.442,1660,2023-04-13 13:00:00-04:00,18.17,412.67,318.78,0.005021834061135433,0.008124269567635957,0.94458547612209,-274.58000000000004,-180.68999999999997
