datetime,open,high,low,close,volume,average,barCount,start_time,VIX,QQQ_close,returns,volatility_20,volume_ma_ratio,close_QQQ_spread
2024-03-20 15:00:00-04:00,141.06,141.76,140.49,140.97,330238.0,140.979,2449,2024-03-20 15:00:00-04:00,13.07,443.81,-0.000779699461298633,0.007647807275158599,2.4468870982680375,-302.84000000000003
2024-03-20 16:00:00-04:00,140.89,140.89,140.89,140.89,485923.0,140.89,11,2024-03-20 16:00:00-04:00,13.04,445.14,-0.0005674966304888285,0.0075742156105282135,3.0513476880337764,-304.25
2024-03-20 17:00:00-04:00,140.89,140.89,140.89,140.89,0.0,140.89,0,2024-03-20 17:00:00-04:00,13.04,444.88,0.0,0.00751614785540157,0.0,-303.99
2024-03-20 18:00:00-04:00,140.89,140.89,140.89,140.89,0.0,140.89,0,2024-03-20 18:00:00-04:00,13.04,445.55,0.0,0.00703748955753006,0.0,-304.66
2024-03-20 19:00:00-04:00,139.79,139.79,139.79,139.79,138.0,139.79,1,2024-03-20 19:00:00-04:00,13.04,446.07,-0.007807509404499924,0.007283292577289316,0.0009315823635257153,-306.28
2024-03-21 08:00:00-04:00,142.0,142.0,142.0,142.0,100.0,142.0,1,2024-03-21 08:00:00-04:00,12.75,448.2,0.015809428428356975,0.008015322645133719,0.0007232258185831428,-306.2
2024-03-21 09:00:00-04:00,141.79,142.01,140.1,140.97,46344.0,140.998,296,2024-03-21 09:00:00-04:00,12.71,447.92,-0.007253521126760587,0.008207932141792395,0.34628644697731625,-306.95000000000005
2024-03-21 10:00:00-04:00,140.86,142.55,140.24,141.62,197981.0,141.044,1479,2024-03-21 10:00:00-04:00,12.81,447.85,0.00461091012272119,0.008199061338531844,1.46638634766987,-306.23
2024-03-21 11:00:00-04:00,141.58,142.3,141.57,142.06,96914.0,141.943,787,2024-03-21 11:00:00-04:00,12.87,448.75,0.003106905804264981,0.008141853709132087,0.7718089137024872,-306.69
2024-03-21 12:00:00-04:00,142.0,142.09,140.81,140.87,161803.0,141.035,1332,2024-03-21 12:00:00-04:00,12.98,448.92,-0.008376742221596456,0.008362141216388468,1.5259798438587524,-308.05
2024-03-21 13:00:00-04:00,140.9,141.33,140.6,141.15,204852.0,140.841,1188,2024-03-21 13:00:00-04:00,13.05,447.25,0.0019876481862710627,0.008377374780859094,1.761791892998311,-306.1
2024-03-21 14:00:00-04:00,141.18,141.28,140.44,140.45,209447.0,140.885,1479,2024-03-21 14:00:00-04:00,12.97,446.15,-0.004959263195182584,0.008445035528097491,1.6524789709275516,-305.7
2024-03-21 15:00:00-04:00,140.45,140.59,139.85,139.94,325706.0,140.224,2672,2024-03-21 15:00:00-04:00,13.0,445.8,-0.003631185475257981,0.008404890784114735,2.2773028337459715,-305.86
2024-03-21 16:00:00-04:00,140.01,140.68,140.01,140.67,310024.0,140.01,11,2024-03-21 16:00:00-04:00,12.92,446.29,0.005216521366299798,0.0074236991202136565,1.9646784498112628,-305.62
2024-03-21 17:00:00-04:00,140.67,140.67,140.67,140.67,0.0,140.67,0,2024-03-21 17:00:00-04:00,12.92,446.27,0.0,0.006100795968915421,0.0,-305.6
2024-03-21 18:00:00-04:00,140.67,140.67,140.67,140.67,0.0,140.67,0,2024-03-21 18:00:00-04:00,12.92,446.49,0.0,0.005858782595985067,0.0,-305.82000000000005
2024-03-21 19:00:00-04:00,140.67,140.68,140.67,140.67,0.0,140.67,0,2024-03-21 19:00:00-04:00,12.92,446.56,0.0,0.005788311636708465,0.0,-305.89
2024-03-22 09:00:00-04:00,140.01,140.44,138.8,138.97,66213.0,139.54,468,2024-03-22 09:00:00-04:00,13.01,445.2,-0.01208502168195058,0.006411191722925957,0.48503250618075266,-306.23
2024-03-22 10:00:00-04:00,138.97,139.1,138.17,138.17,101823.0,138.673,859,2024-03-22 10:00:00-04:00,12.99,444.78,-0.005756638123336044,0.0061325903444249385,0.7392733379364121,-306.61
2024-03-22 11:00:00-04:00,138.23,138.48,137.69,138.08,94060.0,138.064,783,2024-03-22 11:00:00-04:00,12.8,445.89,-0.0006513714988780617,0.006033837884988023,0.7148595171088242,-307.80999999999995
2024-03-22 12:00:00-04:00,138.12,138.99,138.05,138.72,141844.0,138.608,903,2024-03-22 12:00:00-04:00,12.8,446.41,0.004634994206257126,0.006166937073061744,1.16114624758306,-307.69000000000005
2024-03-22 13:00:00-04:00,138.71,139.28,138.59,138.92,75642.0,138.8,603,2024-03-22 13:00:00-04:00,12.63,447.4,0.0014417531718569077,0.0061870190979397095,0.744181562120153,-308.48
2024-03-22 14:00:00-04:00,138.91,139.14,138.64,139.03,102172.0,138.864,787,2024-03-22 14:00:00-04:00,12.93,446.74,0.0007918226317304988,0.006194166902007971,0.9570865122012794,-307.71000000000004
