datetime,open,high,low,close,volume,average,barCount,start_time,VIX,SPY_close,QQQ_close,returns,volatility_20,volume_ma_ratio,close_SPY_spread,close_QQQ_spread
2023-04-12 17:00:00-04:00,76.85,76.85,76.85,76.85,0.0,76.85,0,2023-04-12 17:00:00-04:00,19.09,407.79,312.9,0.0,0.0019647842699462314,0.0,-330.94000000000005,-236.04999999999998
2023-04-12 18:00:00-04:00,76.85,76.85,76.85,76.85,0.0,76.85,0,2023-04-12 18:00:00-04:00,19.09,407.32,312.54,0.0,0.001958849801528332,0.0,-330.47,-235.69000000000003
2023-04-12 19:00:00-04:00,76.85,76.85,76.85,76.85,0.0,76.85,0,2023-04-12 19:00:00-04:00,19.09,407.2,312.4,0.0,0.0019598676030475014,0.0,-330.35,-235.54999999999998
2023-04-13 09:00:00-04:00,76.85,77.03,76.17,76.19,32582.0,76.581,148,2023-04-13 09:00:00-04:00,18.62,409.14,315.79,-0.008588158750813202,0.0026875010179968476,0.3916011634335713,-332.95,-239.60000000000002
2023-04-13 10:00:00-04:00,76.23,76.6,76.18,76.49,63556.0,76.427,484,2023-04-13 10:00:00-04:00,18.32,410.26,316.79,0.003937524609528786,0.0028727705011463976,0.7615359406836881,-333.77,-240.3
2023-04-13 11:00:00-04:00,76.52,76.72,76.21,76.71,52073.0,76.5,448,2023-04-13 11:00:00-04:00,18.17,410.95,317.52,0.002876192966400737,0.0029578142014816825,0.6483180123543096,-334.24,-240.81
2023-04-13 12:00:00-04:00,76.7,76.98,76.53,76.95,43473.0,76.786,367,2023-04-13 12:00:00-04:00,18.1,411.49,317.71,0.003128666405944669,0.00305868397432408,0.6351922174963144,-334.54,-240.76
2023-04-13 13:00:00-04:00,76.95,77.08,76.77,77.08,47244.0,76.922,382,2023-04-13 13:00:00-04:00,18.17,412.67,318.78,0.0016894087069525554,0.003091330383703392,0.8467068776563762,-335.59000000000003,-241.7
2023-04-13 14:00:00-04:00,77.1,77.51,77.02,77.5,91099.0,77.32,673,2023-04-13 14:00:00-04:00,18.0,413.56,319.14,0.005448884276076926,0.0033413226883936124,1.5094536579384712,-336.06,-241.64
2023-04-13 15:00:00-04:00,77.5,77.59,77.02,77.13,269855.0,77.281,1785,2023-04-13 15:00:00-04:00,17.84,413.44,319.27,-0.004774193548387151,0.003511795359933049,3.654341083119315,-336.31,-242.14
2023-04-13 16:00:00-04:00,77.13,77.14,77.13,77.14,362749.0,77.14,27,2023-04-13 16:00:00-04:00,17.8,413.0,318.55,0.00012965123816943702,0.0035122681564540574,3.943674068436931,-335.86,-241.41000000000003
2023-04-13 17:00:00-04:00,77.14,77.14,77.14,77.14,0.0,77.14,0,2023-04-13 17:00:00-04:00,17.8,412.95,318.6,0.0,0.003501136303467834,0.0,-335.81,-241.46000000000004
2023-04-13 18:00:00-04:00,77.14,77.14,77.14,77.14,0.0,77.14,0,2023-04-13 18:00:00-04:00,17.8,413.24,318.86,0.0,0.0034553796372408813,0.0,-336.1,-241.72000000000003
2023-04-13 19:00:00-04:00,77.14,77.14,77.14,77.14,0.0,77.14,0,2023-04-13 19:00:00-04:00,17.8,413.15,318.75,0.0,0.0034559071709723073,0.0,-336.01,-241.61
2023-04-14 09:00:00-04:00,76.42,76.64,76.08,76.36,35056.0,76.307,188,2023-04-14 09:00:00-04:00,17.95,414.83,319.88,-0.010111485610578175,0.004085551061846971,0.43700887767777946,-338.46999999999997,-243.51999999999998
2023-04-14 10:00:00-04:00,76.2,76.54,75.93,76.5,112904.0,76.175,857,2023-04-14 10:00:00-04:00,17.7,412.22,317.65,0.0018334206390779872,0.004112008568898882,1.3525940372962495,-335.72,-241.14999999999998
2023-04-14 11:00:00-04:00,76.5,76.61,76.21,76.29,79198.0,76.35,553,2023-04-14 11:00:00-04:00,17.63,411.77,317.33,-0.002745098039215632,0.004100019423120668,0.9260405796084691,-335.47999999999996,-241.03999999999996
2023-04-14 12:00:00-04:00,76.28,76.28,75.67,75.86,144656.0,75.934,838,2023-04-14 12:00:00-04:00,17.89,410.35,315.93,-0.005636387468868853,0.0042037976274611095,1.6266459760033285,-334.49,-240.07
2023-04-14 13:00:00-04:00,75.86,75.99,75.5,75.98,84932.0,75.799,690,2023-04-14 13:00:00-04:00,17.43,411.02,316.83,0.0015818613234908074,0.004000904167581274,1.0457139726283766,-335.03999999999996,-240.84999999999997
2023-04-14 14:00:00-04:00,75.98,76.45,75.98,76.09,110546.0,76.201,831,2023-04-14 14:00:00-04:00,17.32,412.08,318.26,0.0014477494077389519,0.004022291226809995,1.4451184798189192,-335.99,-242.17
2023-04-14 15:00:00-04:00,76.11,76.5,75.9,76.42,201998.0,76.294,1487,2023-04-14 15:00:00-04:00,17.09,412.49,318.57,0.004336969378367694,0.004164441919627194,2.3326468124123445,-336.07,-242.14999999999998
2023-04-14 16:00:00-04:00,76.43,76.43,76.43,76.43,207307.0,76.43,33,2023-04-14 16:00:00-04:00,17.07,413.36,319.0,0.00013085579691196614,0.00416499492337864,2.138036373237185,-336.93,-242.57
2023-04-14 17:00:00-04:00,76.43,76.43,76.43,76.43,0.0,76.43,0,2023-04-14 17:00:00-04:00,17.07,413.0,318.73,0.0,0.00416499492337864,0.0,-336.57,-242.3
2023-04-14 18:00:00-04:00,76.43,76.43,76.43,76.43,0.0,76.43,0,2023-04-14 18:00:00-04:00,17.07,413.03,318.85,0.0,0.0036757816491296957,0.0,-336.59999999999997,-242.42000000000002
2023-04-14 19:00:00-04:00,76.43,76.43,76.43,76.43,0.0,76.43,0,2023-04-14 19:00:00-04:00,17.07,413.15,318.9,0.0,0.0035668495041560003,0.0,-336.71999999999997,-242.46999999999997
2023-04-17 09:00:00-04:00,75.65,76.83,74.94,74.94,94292.0,75.963,510,2023-04-17 09:00:00-04:00,17.74,412.68,318.15,-0.019494962710977504,0.005558299677615097,1.000281651442814,-337.74,-243.20999999999998
2023-04-17 10:00:00-04:00,74.94,75.57,74.66,75.27,122797.0,75.103,872,2023-04-17 10:00:00-04:00,17.33,412.34,317.58,0.004403522818254624,0.005616971444844437,1.2500757138865122,-337.07,-242.31
2023-04-17 11:00:00-04:00,75.27,75.5,74.95,75.42,68005.0,75.239,603,2023-04-17 11:00:00-04:00,17.39,411.67,316.73,0.0019928258270227595,0.005625271341441689,0.685052941632744,-336.25,-241.31
2023-04-17 12:00:00-04:00,75.43,75.62,75.23,75.33,42043.0,75.432,345,2023-04-17 12:00:00-04:00,17.29,411.77,316.91,-0.0011933174224344478,0.005412003400231379,0.4342526976178746,-336.44,-241.58000000000004
2023-04-17 13:00:00-04:00,75.3,75.34,74.94,74.95,59833.0,75.196,451,2023-04-17 13:00:00-04:00,17.27,411.32,316.59,-0.005044470994291728,0.0054211889591638945,0.6931871105869377,-336.37,-241.64
2023-04-17 14:00:00-04:00,74.92,75.43,74.73,75.32,39292.0,75.096,347,2023-04-17 14:00:00-04:00,17.01,412.7,317.7,0.004936624416277402,0.005597139514839844,0.5601703378600416,-337.38,-242.38
2023-04-17 15:00:00-04:00,75.3,75.41,74.92,75.06,151775.0,75.089,1274,2023-04-17 15:00:00-04:00,16.94,413.94,318.79,-0.0034519383961761907,0.0056121020960378885,1.9525496033149925,-338.88,-243.73000000000002
2023-04-17 16:00:00-04:00,75.04,75.04,75.04,75.04,205336.0,75.04,25,2023-04-17 16:00:00-04:00,16.95,413.95,318.6,-0.0002664535038635618,0.005609042339659302,2.3334034102854027,-338.90999999999997,-243.56
